0,0,0,-111.2467158,37.00477452
1,0,0,-111.2460114,37.0038941
2,0,0,-111.2453071,37.00301368
3,0,0,-111.2444691,37.00241143
4,0,0,-111.2434153,37.00235827
5,0,0,-111.2440052,37.00147581
6,0,0,-111.2449964,37.00098375
7,0,0,-111.245974,37.00052838
8,0,0,-111.2469598,37.00050554
9,0,0,-111.2480376,37.0006269
10,0,0,-111.248892,37.00126496
11,0,0,-111.2496462,37.00196655
12,0,0,-111.2504152,37.00264818
13,0,0,-111.2510854,37.00351017
14,0,0,-111.2517843,37.00425282
15,0,0,-111.2524299,37.00510169
16,0,0,-111.2529155,37.00604048
17,0,0,-111.2538087,37.00645651
18,0,0,-111.2549165,37.00652149
19,0,0,-111.2558063,37.00720584
20,0,0,-111.2565086,37.00790015
21,0,0,-111.257491,37.00841859
22,0,0,-111.2585783,37.00869307
23,0,0,-111.259637,37.00898447
24,0,0,-111.2607434,37.00907392
25,0,0,-111.2618709,37.00907392
26,0,0,-111.2629983,37.00907392
27,0,0,-111.2634222,37.00999962
28,0,0,-111.263623,37.01108844
29,0,0,-111.2631471,37.0120188
30,0,0,-111.2628375,37.01309605
31,0,0,-111.2625086,37.01415815
32,0,0,-111.2620044,37.0151666
33,0,0,-111.262685,37.015741
34,0,0,-111.2637746,37.01597436
35,0,0,-111.2647538,37.01651003
36,0,0,-111.265804,37.01685998
37,0,0,-111.2668992,37.01683472
38,0,0,-111.2679921,37.0166882
39,0,0,-111.2691196,37.0166882
40,0,0,-111.2700476,37.017087
41,0,0,-111.2696413,37.01804622
42,0,0,-111.2687369,37.01871271
43,0,0,-111.2679183,37.01948615
44,0,0,-111.2670379,37.02019048
45,0,0,-111.266337,37.02106436
46,0,0,-111.2657646,37.02201852
47,0,0,-111.2655266,37.02290806
48,0,0,-111.2651329,37.02390021
49,0,0,-111.2647129,37.02493983
50,0,0,-111.2642652,37.02595658
51,0,0,-111.2637893,37.02696872
52,0,0,-111.2633578,37.02798733
53,0,0,-111.2625408,37.02867761
54,0,0,-111.2614312,37.02882345
55,0,0,-111.2603621,37.02914519
56,0,0,-111.2594658,37.02976155
57,0,0,-111.2589616,37.03077
58,0,0,-111.2586262,37.0318183
59,0,0,-111.2588641,37.03284723
60,0,0,-111.2592003,37.03382031
61,0,0,-111.2603086,37.03401403
62,0,0,-111.2613369,37.03372701
63,0,0,-111.2622338,37.03306804
64,0,0,-111.2631582,37.03243361
65,0,0,-111.264198,37.03207043
66,0,0,-111.2653066,37.03191675
67,0,0,-111.2664341,37.03191675
68,0,0,-111.2675616,37.03191675
69,0,0,-111.2686566,37.03177941
70,0,0,-111.2696974,37.03139895
71,0,0,-111.2707931,37.03120291
72,0,0,-111.2719205,37.03120291
73,0,0,-111.2721675,37.03224097
74,0,0,-111.2718459,37.03331697
75,0,0,-111.2713417,37.03432542
76,0,0,-111.271974,37.03502147
77,0,0,-111.2729855,37.03551896
78,0,0,-111.2740323,37.03593769
79,0,0,-111.2751495,37.03599684
80,0,0,-111.2762374,37.03627963
81,0,0,-111.2773343,37.0365119
82,0,0,-111.2782998,37.03707569
83,0,0,-111.2789878,37.03796771
84,0,0,-111.2794487,37.03894305
85,0,0,-111.2798034,37.03995304
86,0,0,-111.2798034,37.04108053
87,0,0,-111.2804306,37.04197517
88,0,0,-111.2807437,37.04305432
89,0,0,-111.2807552,37.0441804
90,0,0,-111.2809931,37.04520932
91,0,0,-111.281231,37.04609886
92,0,0,-111.2815225,37.0471212
93,0,0,-111.2819449,37.04812742
94,0,0,-111.2823232,37.04914037
95,0,0,-111.2829103,37.0501027
96,0,0,-111.2836236,37.05096552
97,0,0,-111.2844208,37.05176277
98,0,0,-111.2853609,37.05232904
99,0,0,-111.2862421,37.05261806
100,0,0,-111.2867038,37.05181289
101,0,0,-111.2867038,37.0506854
102,0,0,-111.286559,37.0496179
103,0,0,-111.2856025,37.04907834
104,0,0,-111.284715,37.0484114
105,0,0,-111.2841534,37.04751724
106,0,0,-111.2836492,37.04650879
107,0,0,-111.2836105,37.04539043
108,0,0,-111.2833856,37.04431604
109,0,0,-111.2832006,37.04323222
110,0,0,-111.282897,37.04214958
111,0,0,-111.2828967,37.04102213
112,0,0,-111.2826451,37.03995249
113,0,0,-111.2823717,37.03885867
114,0,0,-111.2821828,37.03775443
115,0,0,-111.2821828,37.03662695
116,0,0,-111.2823624,37.03558923
117,0,0,-111.2832968,37.03501005
118,0,0,-111.2843253,37.03477113
119,0,0,-111.2853043,37.034268
120,0,0,-111.2863201,37.03385674
121,0,0,-111.287081,37.03317226
122,0,0,-111.2878935,37.03249026
123,0,0,-111.2881315,37.03141895
124,0,0,-111.2883445,37.03032602
125,0,0,-111.2892083,37.029622
126,0,0,-111.2900186,37.02883987
127,0,0,-111.291097,37.02853041
128,0,0,-111.2921252,37.02810961
129,0,0,-111.2930374,37.02746396
130,0,0,-111.2938452,37.02667889
131,0,0,-111.2945213,37.02578227
132,0,0,-111.2950319,37.02480939
133,0,0,-111.2951824,37.02370044
134,0,0,-111.2952699,37.02258371
135,0,0,-111.2952699,37.02145623
136,0,0,-111.2952699,37.02032874
137,0,0,-111.2952699,37.01920126
138,0,0,-111.2952699,37.01807377
139,0,0,-111.2949596,37.01701952
140,0,0,-111.294556,37.01598732
141,0,0,-111.2940801,37.01497218
142,0,0,-111.2941812,37.01386856
143,0,0,-111.2951341,37.01356085
144,0,0,-111.2962159,37.01343435
145,0,0,-111.2973173,37.0135949
146,0,0,-111.2983463,37.01383284
147,0,0,-111.2994351,37.01407079
148,0,0,-111.3005626,37.01407079
149,0,0,-111.3015915,37.01430873
150,0,0,-111.302719,37.01430873
151,0,0,-111.3037648,37.01403888
152,0,0,-111.3043661,37.01313966
153,0,0,-111.3045498,37.01203478
154,0,0,-111.3045498,37.0109073
155,0,0,-111.304979,37.00988113
156,0,0,-111.3050257,37.00876467
157,0,0,-111.3048886,37.00767867
158,0,0,-111.3045498,37.00665379
159,0,0,-111.3050257,37.00582042
160,0,0,-111.3060754,37.00574268
161,0,0,-111.3069649,37.00598062
162,0,0,-111.3080924,37.00598062
163,0,0,-111.3090909,37.00561363
164,0,0,-111.3097578,37.00474731
165,0,0,-111.3104653,37.00387223
166,0,0,-111.3110311,37.00302704
167,0,0,-111.3120207,37.00250698
168,0,0,-111.3130207,37.00217348
169,0,0,-111.3140392,37.0017118
170,0,0,-111.3149662,37.0012217
171,0,0,-111.3158272,37.0017196
172,0,0,-111.3156516,37.00273106
173,0,0,-111.3150194,37.00359669
174,0,0,-111.3144921,37.00436639
175,0,0,-111.3138319,37.00526238
176,0,0,-111.3133276,37.00627084
177,0,0,-111.3128779,37.00724976
178,0,0,-111.3132689,37.00827522
179,0,0,-111.3139639,37.00915631
180,0,0,-111.3147327,37.00997692
181,0,0,-111.3155781,37.01071542
182,0,0,-111.3165926,37.01118463
183,0,0,-111.317513,37.01180552
184,0,0,-111.3184403,37.01243506
185,0,0,-111.3194401,37.01292486
186,0,0,-111.3203043,37.01364498
187,0,0,-111.3211015,37.01444223
188,0,0,-111.322068,37.01494064
189,0,0,-111.3230868,37.01526052
190,0,0,-111.3242143,37.01526052
191,0,0,-111.3253418,37.01526052
192,0,0,-111.3264693,37.01526052
193,0,0,-111.3275789,37.01508048
194,0,0,-111.3286631,37.01486322
195,0,0,-111.3296279,37.01430873
196,0,0,-111.3304674,37.0136134
197,0,0,-111.3312646,37.01281614
198,0,0,-111.3321439,37.01211344
199,0,0,-111.3330603,37.01147486
200,0,0,-111.3340787,37.01101924
201,0,0,-111.3350147,37.01040327
202,0,0,-111.336056,37.00997262
203,0,0,-111.3370458,37.00943272
204,0,0,-111.3380356,37.00889282
205,0,0,-111.3390774,37.0085726
206,0,0,-111.3398746,37.00777535
