3.6989e+05,38002,0.52085
3.7022e+05,37274,0.52868
3.7022e+05,37115,0.53112
3.7022e+05,36957,0.53149
3.7022e+05,36798,0.53472
3.7022e+05,36639,0.53278
3.7022e+05,36480,0.52405
3.7022e+05,36322,0.5046
3.7022e+05,36163,0.48824
3.7022e+05,36004,0.47637
3.7022e+05,35845,0.46894
3.7014e+05,35766,0.46379
3.7006e+05,35687,0.45731
3.6998e+05,35607,0.45146
3.6982e+05,35607,0.44878
3.6974e+05,35528,0.44955
3.6958e+05,35449,0.4527
3.695e+05,35369,0.45902
3.6935e+05,35290,0.46224
3.6927e+05,35210,0.45229
3.6919e+05,35131,0.45119
3.6903e+05,35131,0.45668
3.6887e+05,35131,0.46998
3.6871e+05,35052,0.46278
3.6863e+05,34972,0.46456
3.6839e+05,34972,0.47197
3.6808e+05,34893,0.48304
3.6792e+05,34893,0.49834
3.6776e+05,34893,0.51872
3.6752e+05,34893,0.51141
3.6728e+05,34893,0.49227
3.6712e+05,34972,0.47977
3.6704e+05,35052,0.47231
3.6681e+05,35052,0.46962
3.6673e+05,35131,0.47274
3.6657e+05,35131,0.47987
3.6633e+05,35131,0.47322
3.6609e+05,35131,0.47587
3.6585e+05,35131,0.48821
3.6577e+05,35052,0.47652
3.6554e+05,35052,0.47046
3.6546e+05,34893,0.46612
3.6546e+05,34734,0.46447
3.6546e+05,34575,0.46682
3.6546e+05,34417,0.47415
3.6562e+05,34258,0.489
3.6569e+05,34179,0.49311
3.6585e+05,34099,0.49617
3.6601e+05,33940,0.50144
3.6617e+05,33782,0.50877
3.6633e+05,33702,0.51514
3.6657e+05,33385,0.5163
3.6665e+05,33226,0.52046
3.6673e+05,33067,0.5195
3.6681e+05,32829,0.52214
3.6689e+05,32591,0.52936
3.6689e+05,32432,0.54133
3.6689e+05,32274,0.55462
3.6689e+05,32115,0.55657
3.6689e+05,31956,0.5604
3.6689e+05,31797,0.55453
3.6689e+05,31639,0.5515
3.6689e+05,31400,0.5527
3.6689e+05,31242,0.55871
3.6689e+05,31004,0.56836
3.6689e+05,30765,0.58009
3.6689e+05,30527,0.59144
3.6689e+05,30369,0.60076
3.6689e+05,30210,0.61455
3.6704e+05,29972,0.63688
3.6704e+05,29813,0.60164
3.6712e+05,29734,0.57959
3.672e+05,29575,0.56341
3.6736e+05,29416,0.54836
3.6744e+05,29337,0.52649
3.676e+05,29337,0.50927
3.6792e+05,29337,0.49712
3.68e+05,29416,0.49113
3.6823e+05,29416,0.49127
3.6839e+05,29495,0.47758
3.6863e+05,29495,0.47359
3.6887e+05,29495,0.47442
3.6903e+05,29416,0.47642
3.6919e+05,29416,0.47376
3.6927e+05,29337,0.47201
3.6935e+05,29257,0.47307
3.6943e+05,29099,0.47511
3.695e+05,29019,0.47694
3.6958e+05,28940,0.47976
3.6958e+05,28781,0.48385
3.6958e+05,28622,0.48653
3.695e+05,28464,0.48517
3.6943e+05,28384,0.48008
3.6935e+05,28305,0.4757
3.6919e+05,28146,0.47414
3.6911e+05,27987,0.4766
3.6903e+05,27908,0.48637
3.6887e+05,27829,0.48462
3.6879e+05,27749,0.47955
3.6855e+05,27432,0.48021
3.6839e+05,27273,0.48425
3.6831e+05,27194,0.48752
3.6823e+05,27114,0.49234
3.6823e+05,26955,0.51538
3.6823e+05,26797,0.49683
3.6823e+05,26559,0.49702
3.6816e+05,26479,0.50243
3.6808e+05,26400,0.50996
3.6808e+05,26241,0.51521
3.6808e+05,26082,0.52095
3.6808e+05,25924,0.51506
3.6816e+05,25844,0.50376
3.6816e+05,25685,0.49606
3.6816e+05,25527,0.49429
3.6816e+05,25368,0.49113
3.6816e+05,25209,0.47626
3.6823e+05,25050,0.46497
3.6823e+05,24892,0.45985
3.6816e+05,24812,0.45975
3.6808e+05,24733,0.46446
3.68e+05,24574,0.47412
3.6784e+05,24336,0.49141
3.6768e+05,24177,0.49066
3.6752e+05,24098,0.49246
3.672e+05,24098,0.48896
3.6696e+05,23939,0.47977
3.6681e+05,23860,0.47452
3.6657e+05,23780,0.47436
3.6649e+05,23622,0.4782
3.6625e+05,23463,0.48175
3.6617e+05,23384,0.49183
3.6601e+05,23304,0.50978
3.6585e+05,23225,0.51291
3.6562e+05,23066,0.51773
3.6546e+05,23066,0.51162
3.653e+05,22987,0.50558
3.6506e+05,22907,0.50436
3.649e+05,22907,0.50376
3.6482e+05,22828,0.49839
3.6466e+05,22828,0.49437
3.6458e+05,22749,0.49512
3.645e+05,22669,0.50222
3.6442e+05,22590,0.50345
3.6427e+05,22431,0.50552
3.6403e+05,22352,0.51036
3.6387e+05,22352,0.51472
3.6339e+05,22352,0.51957
3.6315e+05,22272,0.52131
3.63e+05,22272,0.50858
3.6276e+05,22114,0.49725
3.626e+05,22114,0.4906
3.6181e+05,21875,0.48856
3.6141e+05,21796,0.49172
3.6117e+05,21796,0.4977
3.6101e+05,21717,0.49266
3.6085e+05,21637,0.49473
3.6046e+05,21479,0.50191
3.6022e+05,21399,0.51396
3.5998e+05,21240,0.53124
3.5974e+05,21161,0.55463
3.5966e+05,21002,0.56552
3.5966e+05,20844,0.55183
3.5942e+05,20447,0.54484
3.5919e+05,20209,0.53799
3.5911e+05,20050,0.5235
3.5879e+05,19970,0.51672
3.5823e+05,19732,0.51143
3.58e+05,19653,0.50826
3.5776e+05,19574,0.50969
3.5752e+05,19494,0.51596
3.5744e+05,19415,0.5271
3.5728e+05,19335,0.5431
3.572e+05,19256,0.56406
3.5704e+05,19097,0.5859
3.5688e+05,19018,0.58043
3.568e+05,18939,0.56315
3.5673e+05,18780,0.55262
3.5665e+05,18542,0.55033
3.5649e+05,18462,0.55758
3.5641e+05,18383,0.54732
3.5625e+05,18224,0.54503
3.5617e+05,18145,0.54694
3.5609e+05,17986,0.55418
3.5593e+05,17907,0.5265
3.5585e+05,17827,0.51011
3.5569e+05,17748,0.49852
3.5561e+05,17589,0.49195
3.5553e+05,17510,0.4907
3.5546e+05,17272,0.49532
3.5546e+05,17034,0.50673
3.5538e+05,16795,0.51863
3.5538e+05,16319,0.51451
3.5538e+05,16160,0.51217
3.5538e+05,15843,0.50517
3.5538e+05,15684,0.49816
3.5538e+05,15446,0.49443
3.5553e+05,15367,0.49476
3.5553e+05,15208,0.49919
3.5561e+05,15129,0.50757
3.5577e+05,15049,0.51976
3.5609e+05,14970,0.53567
3.5633e+05,14890,0.5557
3.5704e+05,14811,0.57342
3.572e+05,14811,0.5656
3.5768e+05,14811,0.56847
3.5776e+05,14732,0.55473
3.5815e+05,14652,0.54557
3.5823e+05,14573,0.53323
3.5839e+05,14494,0.52159
3.5863e+05,14335,0.51278
3.5895e+05,14176,0.5082
3.5911e+05,14017,0.50801
3.5919e+05,13859,0.51134
3.5927e+05,13779,0.51254
3.5942e+05,13541,0.51021
3.595e+05,13303,0.51298
3.595e+05,13065,0.51491
3.5966e+05,12985,0.51352
3.5966e+05,12747,0.51909
3.5974e+05,12589,0.52089
3.5982e+05,12430,0.52037
3.5998e+05,12271,0.51693
3.6014e+05,12192,0.51319
3.6022e+05,12033,0.51472
3.603e+05,11874,0.52384
3.6038e+05,11795,0.51673
3.6038e+05,11636,0.52145
3.6046e+05,11477,0.52237
3.6061e+05,11160,0.51999
3.6061e+05,11001,0.52278
3.6077e+05,10683,0.53027
3.6085e+05,10604,0.54248
3.6093e+05,10445,0.53912
3.6093e+05,10207,0.5193
3.6093e+05,9969.1,0.50234
3.6101e+05,9889.7,0.48891
3.6101e+05,9651.6,0.4793
3.6101e+05,9492.9,0.47334
3.6101e+05,9334.1,0.47034
3.6101e+05,9175.4,0.46976
3.6085e+05,8699.1,0.4722
3.6077e+05,8540.4,0.47844
3.6069e+05,8222.9,0.48877
3.6061e+05,8143.5,0.50315
3.6054e+05,7984.7,0.52122
3.6046e+05,7826,0.54183
3.603e+05,7667.2,0.55848
