0,200,200,-303252.4092,204483.8379
1,200,200,-304592.9674,203298.5022
2,200,200,-305721.8585,202988.0572
3,200,200,-306568.5269,204512.0602
4,200,200,-307951.4186,205161.1726
5,200,200,-311493.3145,208082.1785
6,200,200,-313638.2077,208942.9579
7,200,200,-315500.8781,208731.2909
8,200,200,-316037.1014,210227.0716
9,200,200,-317518.771,211920.4083
10,200,200,-318210.2169,213359.7446
11,200,200,-320707.8885,215885.6385
12,200,200,-321935.5576,216605.3066
13,200,200,-322471.7809,218609.0884
14,200,200,-323262.0047,219074.756
15,200,200,-324842.4523,218538.5327
16,200,200,-326027.788,218863.0889
17,200,200,-326648.6782,217945.8648
18,200,200,-327156.6792,218764.3109
19,200,200,-328497.2374,218947.7557
20,200,200,-329583.7952,219921.4244
21,200,200,-329626.1286,220824.5373
22,200,200,-330021.2405,221318.4271
23,200,200,-332095.578,222715.4299
24,200,200,-332829.3572,224436.9889
25,200,200,-333379.6916,224902.6565
26,200,200,-334903.6947,224408.7667
27,200,200,-336724.0317,222630.7631
28,200,200,-343130.4889,220330.6474
29,200,200,-345007.2704,222066.3175
30,200,200,-344950.8259,222404.9849
31,200,200,-344174.7132,222306.2069
32,200,200,-344287.6023,222630.7631
33,200,200,-346220.8284,223392.7646
34,200,200,-348972.5006,226313.7705
35,200,200,-349085.3897,228557.4416
36,200,200,-348774.9446,230335.4452
37,200,200,-348041.1654,231280.8915
38,200,200,-347716.6092,232635.5609
39,200,200,-345430.6046,234441.7867
40,200,200,-342918.8218,234498.2313
41,200,200,-341281.9297,236629.0133
42,200,200,-339729.7043,237673.2376
43,200,200,-337048.5879,238110.683
44,200,200,-335665.6962,237532.1262
45,200,200,-335425.8068,238124.7941
46,200,200,-334861.3613,238280.0166
47,200,200,-333817.137,237828.4602
48,200,200,-333393.8028,238195.3498
49,200,200,-333619.581,239239.5741
50,200,200,-331502.9101,241455.023
51,200,200,-329880.1291,241313.9116
52,200,200,-329739.0177,241864.246
53,200,200,-329329.7946,241567.9121
54,200,200,-328327.9038,241553.8009
55,200,200,-327918.6807,242104.1354
56,200,200,-327142.568,241694.9123
57,200,200,-326521.6779,242104.1354
58,200,200,-324473.4432,241414.7836
59,200,200,-322908.8001,239414.2756
60,200,200,-321064.7564,238844.2985
61,200,200,-319701.2817,237614.936
62,200,200,-318181.3426,237279.6554
63,200,200,-317343.141,236720.8543
64,200,200,-316113.7785,235256.7953
65,200,200,-315163.8166,232954.5347
66,200,200,-313677.4056,231345.1875
67,200,200,-313465.0612,230305.8174
68,200,200,-314694.4237,228037.0849
69,200,200,-314873.24,225645.4161
70,200,200,-315510.2733,223499.6198
71,200,200,-315264.4008,218235.7133
72,200,200,-314951.4722,217632.2081
73,200,200,-313856.222,217151.6391
74,200,200,-310693.4077,218146.3051
75,200,200,-309206.9967,219487.4278
76,200,200,-307508.2413,220236.2213
77,200,200,-305162.3519,226110.9228
78,200,200,-303045.681,228121.7602
79,200,200,-301272.9691,228545.0944
80,200,200,-299394.4237,228148.2186
81,200,200,-298600.6721,227089.8831
82,200,200,-297754.0037,226984.0496
83,200,200,-296748.585,224417.5861
84,200,200,-297595.2534,223729.6681
85,200,200,-297965.6708,221374.8717
86,200,200,-299341.5069,220263.6195
87,200,200,-302013.8039,219020.0753
88,200,200,-300796.7181,217115.0715
89,200,200,-300684.1818,215335.3041
90,200,200,-301248.6274,214530.9691
91,200,200,-302631.519,214037.0792
92,200,200,-303026.6309,212103.8532
93,200,200,-304183.7444,210706.8504
94,200,200,-304141.4109,209140.5139
95,200,200,-303728.6601,208180.2509
96,200,200,-303277.1037,207742.8055
97,200,200,-302317.5462,208010.9172
98,200,200,-301484.989,206416.3585
99,200,200,-302091.7679,205047.5779
100,200,200,-303252.4092,204483.8379
101,200,200,-303252.4092,204483.8379
